id,label
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/767.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/209.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/924.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/368.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/642.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/453.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/496.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/563.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/625.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/541.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/780.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/932.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/868.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/726.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/506.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/378.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/632.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/330.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/857.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/366.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/584.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/795.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/317.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/373.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/863.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/781.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/773.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/823.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/191.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/525.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/238.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/8.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/774.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/219.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/644.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/673.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/332.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/157.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/941.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/796.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/352.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/638.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/616.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/267.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/268.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/454.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/676.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/383.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/177.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/959.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/85.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/512.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/44.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/563.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/541.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/799.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/192.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/572.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/165.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/934.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/961.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/232.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/611.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/469.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/360.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/894.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/184.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/188.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/181.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/383.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/333.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/451.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/888.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/204.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/986.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/787.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/222.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/638.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/713.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/602.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/804.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/889.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/736.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/43.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/303.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/915.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/574.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/812.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/773.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/133.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/288.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/238.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/964.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/95.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/284.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/294.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/401.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/909.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/837.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/35.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/729.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/37.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/991.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/414.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/492.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/154.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/838.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/162.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/690.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/318.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/397.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/768.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/220.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/442.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/60.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/785.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/735.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/480.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/590.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/1000.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/286.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/287.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/856.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/262.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/111.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/132.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/546.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/790.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/588.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/65.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/209.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/800.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/777.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/972.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/907.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/180.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/384.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/811.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/402.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/533.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/962.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/152.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/724.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/655.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/543.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/755.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/663.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/253.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/931.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/758.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/872.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/215.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/977.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/45.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/88.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/538.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/204.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/689.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/327.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/447.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/165.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/187.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/648.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/747.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/801.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/140.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/911.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/491.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/207.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/828.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/467.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/329.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/542.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/315.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/274.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/666.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/674.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/518.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/404.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/552.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/887.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/276.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/623.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/374.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/242.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/749.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/564.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/957.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/202.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/900.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/52.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/607.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/532.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/968.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/4.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/799.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/411.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/985.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/213.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/986.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/692.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/510.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/771.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/112.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/241.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/29.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/20.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/560.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/329.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/158.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/51.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/195.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/261.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/263.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/123.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/695.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/58.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/512.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/793.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/704.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/875.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/47.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/688.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/631.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/347.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/391.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/8.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/914.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/350.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/169.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/421.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/916.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/212.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/131.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/48.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/851.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/749.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/817.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/285.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/916.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/434.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/331.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/417.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/782.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/341.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/255.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/127.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/660.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/464.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/257.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/228.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/417.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/580.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/146.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/532.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/65.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/276.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/366.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/16.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/161.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/896.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/367.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/542.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/942.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/439.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/628.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/996.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/511.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/326.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/369.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/771.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/114.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/899.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/425.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/26.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/827.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/69.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/CN/107.png,1
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/77.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/12.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/681.png,0
/staff/shijun/torch_projects/Brain_CLS/dataset/pre_data/train/AD/873.png,0
